src,dst,volume,path_nodes
19915,19147,20.0,"[19915, 10301, 12205, 14278, 15378, 19147]"
19915,19147,90.0,"[19915, 19147]"
19915,14704,1.0,"[19915, 10301, 12205, 17738, 14704]"
19915,14358,300.0,"[19915, 14358]"
19915,16683,1.0,"[19915, 10301, 12205, 14278, 16683]"
19915,19143,300.0,"[19915, 19143]"
19915,17464,1.0,"[19915, 10796, 19502, 13165, 16108, 13563, 15848, 17464]"
19915,18812,1.0,"[19915, 16117, 13170, 18812]"
19915,17282,56.0,"[19915, 16117, 17282]"
19915,17282,180.0,"[19915, 17282]"
19915,12633,67.0,"[19915, 12633]"
19915,12369,1.0,"[19915, 12369]"
19915,18941,1.0,"[19915, 10796, 19502, 18941]"
19915,15891,218.0,"[19915, 15891]"
19915,10568,30.0,"[19915, 10796, 10568]"
19915,10568,270.0,"[19915, 10568]"
19915,13170,24.0,"[19915, 16117, 13170]"
19915,15848,300.0,"[19915, 15848]"
19915,14053,1.0,"[19915, 10705, 14053]"
19915,19502,62.0,"[19915, 10796, 19502]"
19915,19502,180.0,"[19915, 19502]"
19915,10796,71.0,"[19915, 10796]"
19915,13454,170.0,"[19915, 13454]"
19915,15241,1.0,"[19915, 10867, 15241]"
17282,11200,28.0,"[17282, 10748, 11200]"
17282,15241,1.0,"[17282, 15241]"
17282,15651,300.0,"[17282, 15651]"
17282,10867,300.0,"[17282, 10867]"
17282,16108,229.0,"[17282, 16108]"
17282,15378,1.0,"[17282, 15378]"
17282,11163,233.0,"[17282, 11163]"
17282,16117,1.0,"[17282, 16117]"
17282,16683,1.0,"[17282, 16325, 13417, 16683]"
17282,10269,33.0,"[17282, 10269]"
17282,19846,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13165, 16108, 19846]"
17282,12270,300.0,"[17282, 12270]"
17282,11022,30.0,"[17282, 11112, 12652, 11022]"
17282,11022,270.0,"[17282, 11022]"
17282,19143,199.0,"[17282, 19143]"
17282,18812,80.0,"[17282, 18812]"
17282,10796,1.0,"[17282, 10796]"
17282,13582,37.0,"[17282, 11181, 13582]"
17282,13582,180.0,"[17282, 13582]"
17282,17464,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 15848, 17464]"
17282,15848,262.0,"[17282, 15848]"
17282,18448,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13989, 15686, 18448]"
17282,15948,82.0,"[17282, 15948]"
17282,10316,189.0,"[17282, 10316]"
17282,10985,71.0,"[17282, 10985]"
17282,18799,1.0,"[17282, 18799]"
17282,15270,300.0,"[17282, 15270]"
17282,11466,300.0,"[17282, 11466]"
17282,14234,35.0,"[17282, 14234]"
17282,12352,300.0,"[17282, 12352]"
17282,17522,300.0,"[17282, 17522]"
17282,13665,33.0,"[17282, 13665]"
17282,19147,32.0,"[17282, 19147]"
17282,19915,1.0,"[17282, 19915]"
17282,18219,300.0,"[17282, 18219]"
17282,11189,300.0,"[17282, 11189]"
17282,19239,300.0,"[17282, 19239]"
17282,17781,1.0,"[17282, 17781]"
17282,12652,210.0,"[17282, 11112, 12652]"
17282,12652,90.0,"[17282, 12652]"
17282,16028,108.0,"[17282, 16028]"
17282,19333,1.0,"[17282, 10748, 13460, 15724, 19333]"
17282,15264,300.0,"[17282, 15264]"
17282,10657,1.0,"[17282, 10748, 12746, 10657]"
17282,18827,1.0,"[17282, 18827]"
17282,19500,64.0,"[17282, 19500]"
17282,12940,1.0,"[17282, 13170, 11209, 12940]"
17282,16962,1.0,"[17282, 16962]"
17282,10705,1.0,"[17282, 13170, 10705]"
17282,17223,1.0,"[17282, 17223]"
17282,14736,1.0,"[17282, 11181, 14736]"
17282,14278,300.0,"[17282, 14278]"
17282,11853,104.0,"[17282, 11853]"
17282,14519,1.0,"[17282, 19300, 14519]"
17282,14704,1.0,"[17282, 14704]"
17282,13460,11.0,"[17282, 10748, 13460]"
17282,13460,90.0,"[17282, 13460]"
17282,16339,300.0,"[17282, 16339]"
17282,19785,300.0,"[17282, 19785]"
17282,19971,41.0,"[17282, 19971]"
17282,17738,1.0,"[17282, 16325, 13417, 17738]"
17282,18110,1.0,"[17282, 18110]"
17282,11181,300.0,"[17282, 11181]"
17282,13417,300.0,"[17282, 13417]"
17282,15483,56.0,"[17282, 15483]"
17282,17752,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13989, 17752]"
17282,10326,237.0,"[17282, 10326]"
17282,19430,300.0,"[17282, 19430]"
17282,10963,300.0,"[17282, 10963]"
17282,12355,300.0,"[17282, 12355]"
17282,19273,1.0,"[17282, 19273]"
17282,13088,193.0,"[17282, 13088]"
17282,13100,138.0,"[17282, 13100]"
17282,19134,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13989, 15686, 19134]"
17282,13170,1.0,"[17282, 13170]"
17282,10044,189.0,"[17282, 10044]"
17282,12216,1.0,"[17282, 12216]"
17282,10301,300.0,"[17282, 10301]"
17282,12633,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 13989, 15686, 16339, 12633]"
17282,14053,30.0,"[17282, 10748, 14053]"
17282,14053,270.0,"[17282, 14053]"
17282,10568,207.0,"[17282, 10568]"
17282,12369,300.0,"[17282, 12369]"
17282,15601,122.0,"[17282, 15601]"
17282,15185,1.0,"[17282, 13170, 11209, 12940, 11853, 19502, 10044, 15185]"
17282,10955,262.0,"[17282, 10955]"
17282,13454,300.0,"[17282, 13454]"
17282,13165,300.0,"[17282, 13165]"
17282,13073,54.0,"[17282, 19300, 13073]"
17282,13073,90.0,"[17282, 13073]"
17282,11455,1.0,"[17282, 11112, 12652, 11022, 11455]"
17282,13694,20.0,"[17282, 10748, 12746, 13694]"
17282,13694,180.0,"[17282, 13694]"
17282,12868,51.0,"[17282, 12868]"
17282,13563,300.0,"[17282, 13563]"
17282,11147,52.0,"[17282, 11147]"
17282,13917,1.0,"[17282, 13917]"
17282,12746,1.0,"[17282, 10748, 12746]"
17282,11209,1.0,"[17282, 13170, 11209]"
17282,15008,1.0,"[17282, 13170, 15008]"
17282,16855,1.0,"[17282, 16855]"
17282,14358,300.0,"[17282, 14358]"
17282,19300,300.0,"[17282, 19300]"
17282,10177,300.0,"[17282, 10177]"
17282,13237,228.0,"[17282, 13237]"
17282,10748,300.0,"[17282, 10748]"
17282,18542,1.0,"[17282, 18542]"
17282,10901,70.0,"[17282, 10901]"
17282,18941,1.0,"[17282, 18941]"
17282,11261,300.0,"[17282, 11261]"
17282,15724,8.0,"[17282, 10748, 13460, 15724]"
17282,15724,180.0,"[17282, 15724]"
17282,12562,277.0,"[17282, 12562]"
17282,11561,1.0,"[17282, 11561]"
17282,18411,1.0,"[17282, 18411]"
17282,17504,300.0,"[17282, 17504]"
17282,19502,300.0,"[17282, 19502]"
17282,15183,8.0,"[17282, 15183]"
17282,16887,253.0,"[17282, 16887]"
17282,15891,1.0,"[17282, 19300, 15891]"
11147,12216,1.0,"[11147, 12216]"
11147,19430,300.0,"[11147, 19430]"
11147,13460,300.0,"[11147, 13460]"
11147,18812,1.0,"[11147, 18812]"
11147,11181,1.0,"[11147, 11181]"
11147,10657,300.0,"[11147, 10657]"
11147,14053,155.0,"[11147, 14053]"
11147,10301,122.0,"[11147, 10301]"
11147,14736,8.0,"[11147, 14736]"
11147,14358,1.0,"[11147, 11853, 19502, 13989, 15686, 14358]"
11147,17781,269.0,"[11147, 17781]"
11147,13454,90.0,"[11147, 13454]"
11147,15185,174.0,"[11147, 15185]"
11147,19147,107.0,"[11147, 19147]"
11147,16028,25.0,"[11147, 16028]"
11147,13073,126.0,"[11147, 13073]"
11147,15483,1.0,"[11147, 11853, 15483]"
11147,13582,1.0,"[11147, 13582]"
11147,19239,1.0,"[11147, 19239]"
11147,10326,69.0,"[11147, 10326]"
11147,15601,300.0,"[11147, 15601]"
11147,15651,1.0,"[11147, 11853, 19502, 13165, 16108, 15651]"
11147,12633,300.0,"[11147, 12633]"
11147,10796,300.0,"[11147, 10796]"
11147,10901,18.0,"[11147, 10901]"
11147,18411,1.0,"[11147, 18411]"
11147,19915,180.0,"[11147, 19915]"
11147,13694,300.0,"[11147, 13694]"
11147,10955,300.0,"[11147, 10955]"
11147,17738,1.0,"[11147, 17738]"
11147,15948,77.0,"[11147, 15948]"
11147,11853,255.0,"[11147, 11853]"
11147,19134,300.0,"[11147, 19134]"
11147,15891,1.0,"[11147, 15891]"
11147,13170,1.0,"[11147, 13170]"
11147,11200,1.0,"[11147, 11853, 11200]"
11147,14234,1.0,"[11147, 11853, 19502, 14234]"
11147,11022,1.0,"[11147, 11853, 11022]"
11147,17282,155.0,"[11147, 17282]"
11147,15724,300.0,"[11147, 15724]"
11147,19333,279.0,"[11147, 19333]"
11147,18941,300.0,"[11147, 18941]"
11147,10748,1.0,"[11147, 10748]"
11147,10044,1.0,"[11147, 11853, 19502, 10044]"
11147,17752,137.0,"[11147, 17752]"
11147,13563,1.0,"[11147, 11853, 19502, 13165, 16108, 13563]"
11147,18448,300.0,"[11147, 18448]"
11147,10316,1.0,"[11147, 10316]"
11147,19785,246.0,"[11147, 19785]"
11147,11561,300.0,"[11147, 11561]"
11147,16855,137.0,"[11147, 16855]"
11147,17504,1.0,"[11147, 11853, 19502, 13989, 15686, 17504]"
11147,16962,300.0,"[11147, 16962]"
11147,11466,300.0,"[11147, 11466]"
11147,15848,300.0,"[11147, 15848]"
11147,19500,300.0,"[11147, 19500]"
11147,19273,1.0,"[11147, 19273]"
11147,13100,136.0,"[11147, 13100]"
11147,18799,300.0,"[11147, 18799]"
11147,19502,1.0,"[11147, 19502]"
11147,12746,300.0,"[11147, 12746]"
11147,12355,124.0,"[11147, 12355]"
11147,16683,300.0,"[11147, 16683]"
11147,15270,1.0,"[11147, 15270]"
11147,11189,300.0,"[11147, 11189]"
11147,12562,300.0,"[11147, 12562]"
11147,18542,300.0,"[11147, 18542]"
11147,15183,1.0,"[11147, 15183]"
11147,13917,85.0,"[11147, 13917]"
11147,11209,121.0,"[11147, 11209]"
11147,13417,300.0,"[11147, 13417]"
11147,12270,1.0,"[11147, 11853, 19502, 12270]"
11147,19143,300.0,"[11147, 19143]"
11147,13088,98.0,"[11147, 13088]"
11147,10963,72.0,"[11147, 10963]"
11147,10177,300.0,"[11147, 10177]"
11147,13165,300.0,"[11147, 13165]"
11147,15241,1.0,"[11147, 15241]"
11147,12652,70.0,"[11147, 12652]"
11147,10985,300.0,"[11147, 10985]"
11147,17464,1.0,"[11147, 11853, 19502, 13165, 16108, 13563, 15848, 17464]"
11147,15008,1.0,"[11147, 15008]"
11147,12352,68.0,"[11147, 12352]"
11147,10867,300.0,"[11147, 10867]"
11147,14278,282.0,"[11147, 14278]"
11147,16339,1.0,"[11147, 11853, 19502, 13989, 15686, 16339]"
11147,12940,138.0,"[11147, 12940]"
11147,19846,300.0,"[11147, 19846]"
11147,15264,1.0,"[11147, 11853, 15264]"
11147,19971,85.0,"[11147, 19971]"
11147,16108,264.0,"[11147, 16108]"
11147,16117,1.0,"[11147, 16117]"
11147,10568,300.0,"[11147, 10568]"
11147,13237,1.0,"[11147, 13237]"
11147,16887,300.0,"[11147, 16887]"
11147,12868,147.0,"[11147, 12868]"
11147,11261,1.0,"[11147, 11853, 19502, 11261]"
11147,15378,300.0,"[11147, 15378]"
11147,14704,300.0,"[11147, 14704]"
11147,17223,300.0,"[11147, 17223]"
11147,11163,1.0,"[11147, 11853, 19502, 16855, 11163]"
11147,12369,1.0,"[11147, 12369]"
11147,19300,1.0,"[11147, 19300]"
11147,11455,1.0,"[11147, 11853, 11455]"
11147,13665,1.0,"[11147, 11853, 19502, 13665]"
11147,17522,1.0,"[11147, 11853, 19502, 17522]"
11147,10269,300.0,"[11147, 10269]"
11147,18110,1.0,"[11147, 18110]"
11147,10705,300.0,"[11147, 10705]"
11147,18827,300.0,"[11147, 18827]"
11147,18219,87.0,"[11147, 18219]"
13417,13100,1.0,"[13417, 13489, 11209, 12940, 11853, 13100]"
13417,19239,300.0,"[13417, 19239]"
13417,13460,30.0,"[13417, 15891, 13460]"
13417,13460,270.0,"[13417, 13460]"
13417,13563,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 13165, 16108, 13563]"
13417,16683,130.0,"[13417, 16683]"
13417,10955,1.0,"[13417, 10955]"
13417,11163,158.0,"[13417, 11163]"
13417,14234,52.0,"[13417, 14234]"
13417,19273,300.0,"[13417, 19273]"
13417,16962,300.0,"[13417, 16962]"
13417,19147,300.0,"[13417, 19147]"
13417,16855,300.0,"[13417, 16855]"
13417,15724,10.0,"[13417, 15891, 13460, 15724]"
13417,17522,1.0,"[13417, 17522]"
13417,17752,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 13989, 17752]"
13417,13665,300.0,"[13417, 13665]"
13417,12352,201.0,"[13417, 12352]"
13417,11181,33.0,"[13417, 13636, 11181]"
13417,11181,180.0,"[13417, 11181]"
13417,15378,300.0,"[13417, 15378]"
13417,10985,30.0,"[13417, 18542, 12652, 11022, 10985]"
13417,10985,270.0,"[13417, 10985]"
13417,18542,283.0,"[13417, 18542]"
13417,14736,1.0,"[13417, 14736]"
13417,17282,211.0,"[13417, 17282]"
13417,18448,192.0,"[13417, 18448]"
13417,15948,1.0,"[13417, 13636, 11181, 15948]"
13417,16339,139.0,"[13417, 16339]"
13417,12652,1.0,"[13417, 18542, 12652]"
13417,18110,100.0,"[13417, 18110]"
13417,10705,300.0,"[13417, 10705]"
13417,13165,68.0,"[13417, 13165]"
13417,14053,149.0,"[13417, 14053]"
13417,10301,8.0,"[13417, 10301]"
13417,19333,1.0,"[13417, 15891, 13460, 15724, 19333]"
13417,13917,67.0,"[13417, 13917]"
13417,19915,300.0,"[13417, 19915]"
13417,15651,48.0,"[13417, 15651]"
13417,15183,300.0,"[13417, 15183]"
13417,11189,1.0,"[13417, 13489, 11209, 12940, 11853, 11189]"
13417,10326,254.0,"[13417, 10326]"
13417,13170,40.0,"[13417, 13489, 13170]"
13417,13170,180.0,"[13417, 13170]"
13417,19971,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 10044, 19971]"
13417,15483,1.0,"[13417, 12746, 15483]"
13417,17464,300.0,"[13417, 17464]"
13417,11455,1.0,"[13417, 18542, 12652, 11022, 11455]"
13417,11147,181.0,"[13417, 11147]"
13417,10568,1.0,"[13417, 10568]"
13417,12868,250.0,"[13417, 12868]"
13417,14519,1.0,"[13417, 19300, 14519]"
13417,13088,255.0,"[13417, 13088]"
13417,17504,300.0,"[13417, 17504]"
13417,19134,112.0,"[13417, 19134]"
13417,16117,1.0,"[13417, 13636, 16117]"
13417,13582,1.0,"[13417, 13582]"
13417,10796,1.0,"[13417, 10796]"
13417,12355,1.0,"[13417, 13489, 11209, 12940, 11853, 18149, 17223, 12355]"
13417,10316,177.0,"[13417, 10316]"
13417,10963,101.0,"[13417, 10963]"
13417,17223,300.0,"[13417, 17223]"
13417,12940,300.0,"[13417, 12940]"
13417,11209,30.0,"[13417, 13489, 11209]"
13417,11209,270.0,"[13417, 11209]"
13417,19430,300.0,"[13417, 19430]"
13417,15008,300.0,"[13417, 15008]"
13417,18827,113.0,"[13417, 18827]"
13417,17781,230.0,"[13417, 17781]"
13417,19846,300.0,"[13417, 19846]"
13417,14358,184.0,"[13417, 14358]"
13417,12270,1.0,"[13417, 12270]"
13417,16108,300.0,"[13417, 16108]"
13417,19502,1.0,"[13417, 19502]"
13417,15185,132.0,"[13417, 15185]"
13417,10657,30.0,"[13417, 15891, 10657]"
13417,10657,270.0,"[13417, 10657]"
13417,10044,300.0,"[13417, 10044]"
13417,12216,1.0,"[13417, 12216]"
13417,15241,216.0,"[13417, 15241]"
13417,12746,72.0,"[13417, 12746]"
13417,13454,300.0,"[13417, 13454]"
13417,12369,300.0,"[13417, 12369]"
13417,19785,300.0,"[13417, 19785]"
13417,10867,223.0,"[13417, 10867]"
13417,19143,300.0,"[13417, 19143]"
13417,12633,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 13989, 15686, 16339, 12633]"
13417,15848,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 13165, 16108, 13563, 15848]"
13417,18799,300.0,"[13417, 18799]"
13417,13840,1.0,"[13417, 13489, 11209, 12940, 11853, 18149, 17223, 13840]"
13417,11261,300.0,"[13417, 11261]"
13417,17738,300.0,"[13417, 17738]"
13417,10177,62.0,"[13417, 10177]"
13417,11853,1.0,"[13417, 13489, 11209, 12940, 11853]"
13417,15601,1.0,"[13417, 15601]"
13417,10748,1.0,"[13417, 10748]"
13417,11466,25.0,"[13417, 11466]"
13417,16887,1.0,"[13417, 13489, 11209, 12940, 11853, 19502, 13165, 16887]"
13417,14278,300.0,"[13417, 14278]"
13417,12562,81.0,"[13417, 12562]"
13417,11200,1.0,"[13417, 18542, 12652, 11200]"
13417,19500,1.0,"[13417, 19500]"
13417,11022,300.0,"[13417, 11022]"
13417,18812,1.0,"[13417, 10748, 18812]"
13417,13073,1.0,"[13417, 13073]"
13417,14704,1.0,"[13417, 14704]"
13417,18411,1.0,"[13417, 18411]"
13417,17789,1.0,"[13417, 17789]"
13417,19300,300.0,"[13417, 19300]"
13417,15270,1.0,"[13417, 13489, 11209, 12940, 11853, 15270]"
13417,13237,300.0,"[13417, 13237]"
13417,18219,1.0,"[13417, 15891, 18219]"
13417,16028,101.0,"[13417, 16028]"
13417,10269,1.0,"[13417, 13489, 11209, 12940, 11853, 12205, 10269]"
13417,15264,1.0,"[13417, 15264]"
13417,15891,300.0,"[13417, 15891]"
13417,11561,300.0,"[13417, 11561]"
13417,13694,1.0,"[13417, 13694]"
13417,18941,1.0,"[13417, 18941]"
13417,10901,1.0,"[13417, 10901]"
12940,12216,1.0,"[12940, 12216]"
12940,10177,1.0,"[12940, 11853, 19502, 13989, 15686, 16339, 10177]"
12940,10177,90.0,"[12940, 10177]"
12940,15183,1.0,"[12940, 15183]"
12940,13454,21.0,"[12940, 13454]"
12940,18799,145.0,"[12940, 18799]"
12940,13917,1.0,"[12940, 13917]"
12940,10657,300.0,"[12940, 10657]"
12940,19846,1.0,"[12940, 11853, 19502, 13165, 16108, 19846]"
12940,10963,191.0,"[12940, 10963]"
12940,15241,300.0,"[12940, 15241]"
12940,13460,300.0,"[12940, 13460]"
12940,10705,300.0,"[12940, 10705]"
12940,17223,18.0,"[12940, 17223]"
12940,19785,44.0,"[12940, 19785]"
12940,13563,113.0,"[12940, 13563]"
12940,17781,1.0,"[12940, 17781]"
12940,13170,300.0,"[12940, 13170]"
12940,18812,51.0,"[12940, 18812]"
12940,18941,92.0,"[12940, 18941]"
12940,15724,1.0,"[12940, 15724]"
12940,19147,1.0,"[12940, 11853, 19147]"
12940,16339,1.0,"[12940, 11853, 19502, 13989, 15686, 16339]"
12940,10269,161.0,"[12940, 10269]"
12940,10301,1.0,"[12940, 10301]"
12940,11189,195.0,"[12940, 11189]"
12940,12355,300.0,"[12940, 12355]"
12940,13582,183.0,"[12940, 13582]"
12940,11209,1.0,"[12940, 11209]"
12940,13665,300.0,"[12940, 13665]"
12940,17522,146.0,"[12940, 17522]"
12940,10326,160.0,"[12940, 10326]"
12940,19430,300.0,"[12940, 19430]"
12940,10044,1.0,"[12940, 10044]"
12940,17504,300.0,"[12940, 17504]"
12940,10316,300.0,"[12940, 10316]"
12940,12746,1.0,"[12940, 12746]"
12940,11561,300.0,"[12940, 11561]"
12940,12868,300.0,"[12940, 12868]"
12940,11853,243.0,"[12940, 11853]"
12940,15948,237.0,"[12940, 15948]"
12940,18110,13.0,"[12940, 18110]"
12940,13694,300.0,"[12940, 13694]"
12940,15891,136.0,"[12940, 15891]"
12940,13100,1.0,"[12940, 11853, 13100]"
12940,12369,300.0,"[12940, 12369]"
12940,16683,216.0,"[12940, 16683]"
12940,13073,300.0,"[12940, 13073]"
12940,18219,1.0,"[12940, 18219]"
12940,11200,1.0,"[12940, 11200]"
12940,16855,1.0,"[12940, 16855]"
12940,16028,1.0,"[12940, 16028]"
12940,18448,76.0,"[12940, 18448]"
12940,15848,1.0,"[12940, 11853, 19502, 13165, 16108, 13563, 15848]"
12940,15270,1.0,"[12940, 11853, 15270]"
12940,13165,300.0,"[12940, 13165]"
12940,18411,211.0,"[12940, 18411]"
12940,19273,1.0,"[12940, 19273]"
12940,19300,1.0,"[12940, 19300]"
12940,19500,151.0,"[12940, 19500]"
12940,11022,1.0,"[12940, 11022]"
12940,10796,118.0,"[12940, 10796]"
12940,11466,300.0,"[12940, 11466]"
12940,15651,1.0,"[12940, 11853, 19502, 13165, 16108, 15651]"
12940,16108,1.0,"[12940, 11853, 19502, 13165, 16108]"
12940,11455,300.0,"[12940, 11455]"
12940,11147,1.0,"[12940, 11147]"
12940,16117,1.0,"[12940, 16117]"
12940,15008,1.0,"[12940, 15008]"
12940,13417,300.0,"[12940, 13417]"
12940,17738,300.0,"[12940, 17738]"
12940,13088,214.0,"[12940, 13088]"
12940,19134,1.0,"[12940, 11853, 19502, 13989, 15686, 19134]"
12940,19502,68.0,"[12940, 19502]"
12940,18827,1.0,"[12940, 18827]"
12940,19333,300.0,"[12940, 19333]"
12940,16962,42.0,"[12940, 16962]"
12940,15185,1.0,"[12940, 11853, 19502, 10044, 15185]"
12940,15378,1.0,"[12940, 15378]"
12940,14704,86.0,"[12940, 14704]"
12940,15264,269.0,"[12940, 15264]"
12940,15601,300.0,"[12940, 15601]"
12940,11163,1.0,"[12940, 11163]"
12940,12633,300.0,"[12940, 12633]"
12940,10748,1.0,"[12940, 10748]"
12940,19971,1.0,"[12940, 11853, 19502, 10044, 19971]"
12940,14358,300.0,"[12940, 14358]"
12940,17464,300.0,"[12940, 17464]"
12940,19915,300.0,"[12940, 19915]"
12940,11181,1.0,"[12940, 11181]"
12940,10916,1.0,"[12940, 11853, 19502, 13165, 10916]"
12940,10955,1.0,"[12940, 10955]"
12940,14234,100.0,"[12940, 14234]"
12940,12652,61.0,"[12940, 12652]"
12940,12270,159.0,"[12940, 12270]"
12940,13237,1.0,"[12940, 13237]"
12940,17282,1.0,"[12940, 17282]"
12940,16887,1.0,"[12940, 11853, 19502, 13165, 16887]"
12940,14736,224.0,"[12940, 14736]"
12940,14053,1.0,"[12940, 14053]"
12940,10901,1.0,"[12940, 10901]"
12940,10985,1.0,"[12940, 10985]"
12940,11261,197.0,"[12940, 11261]"
12940,19143,1.0,"[12940, 19143]"
12940,10568,17.0,"[12940, 10568]"
12940,14278,1.0,"[12940, 14278]"
12940,10867,1.0,"[12940, 11853, 10867]"
12940,12562,218.0,"[12940, 12562]"
12940,12352,300.0,"[12940, 12352]"
12940,18542,1.0,"[12940, 18542]"
12940,15483,300.0,"[12940, 15483]"
12940,19239,300.0,"[12940, 19239]"
12940,17752,300.0,"[12940, 17752]"
12352,15948,1.0,"[12352, 13088, 12205, 17738, 15948]"
12352,18448,261.0,"[12352, 18448]"
12352,13454,30.0,"[12352, 13088, 12205, 17738, 13454]"
12352,13454,270.0,"[12352, 13454]"
12352,18799,119.0,"[12352, 18799]"
12352,11147,1.0,"[12352, 11147]"
12352,17781,1.0,"[12352, 13088, 12205, 17738, 18149, 17781]"
12352,19143,95.0,"[12352, 19143]"
12352,13088,300.0,"[12352, 13088]"
12352,14358,300.0,"[12352, 14358]"
12352,18219,296.0,"[12352, 18219]"
12352,19273,97.0,"[12352, 19273]"
12352,16683,300.0,"[12352, 16683]"
12352,15378,1.0,"[12352, 13088, 12205, 14278, 15378]"
12352,17522,300.0,"[12352, 17522]"
12352,10748,300.0,"[12352, 10748]"
12352,13582,1.0,"[12352, 13088, 19915, 13582]"
12352,11466,1.0,"[12352, 13088, 12205, 14278, 19502, 11466]"
12352,12216,1.0,"[12352, 13088, 12205, 14278, 19502, 12216]"
12352,15264,1.0,"[12352, 13088, 12205, 17738, 15264]"
12352,15724,1.0,"[12352, 13088, 12205, 17738, 15724]"
12352,15724,270.0,"[12352, 15724]"
12352,11022,1.0,"[12352, 13088, 12205, 17738, 11022]"
12352,16028,1.0,"[12352, 13088, 12205, 14278, 19502, 16028]"
12352,17464,42.0,"[12352, 17464]"
12352,19971,1.0,"[12352, 13088, 12205, 14278, 19502, 10044, 19971]"
12352,13237,27.0,"[12352, 13170, 13237]"
12352,13237,270.0,"[12352, 13237]"
12352,16855,300.0,"[12352, 16855]"
12352,13100,300.0,"[12352, 13100]"
12352,18411,300.0,"[12352, 18411]"
12352,14234,1.0,"[12352, 13088, 12205, 14278, 19502, 14234]"
12352,10796,1.0,"[12352, 13088, 19915, 10796]"
12352,19300,300.0,"[12352, 19300]"
12352,15008,300.0,"[12352, 15008]"
12352,11181,56.0,"[12352, 16117, 11181]"
12352,19846,1.0,"[12352, 13088, 12205, 14278, 19502, 13165, 16108, 19846]"
12352,11163,1.0,"[12352, 13088, 12205, 14278, 19502, 16855, 11163]"
12352,10177,58.0,"[12352, 10177]"
12352,12746,30.0,"[12352, 13170, 12746]"
12352,12746,270.0,"[12352, 12746]"
12352,10705,110.0,"[12352, 10705]"
12352,10326,1.0,"[12352, 13088, 12205, 14278, 19502, 13989, 15686, 16339, 10326]"
12352,10963,300.0,"[12352, 10963]"
12352,11853,29.0,"[12352, 11853]"
12352,12633,1.0,"[12352, 13088, 12205, 14278, 19502, 13989, 15686, 16339, 12633]"
12352,16962,300.0,"[12352, 16962]"
12352,10985,1.0,"[12352, 13088, 12205, 17738, 10985]"
12352,17752,1.0,"[12352, 13088, 12205, 14278, 19502, 13989, 17752]"
12352,15483,213.0,"[12352, 15483]"
12352,15891,300.0,"[12352, 15891]"
12352,13170,1.0,"[12352, 13170]"
12352,18827,160.0,"[12352, 18827]"
12352,10867,1.0,"[12352, 13088, 19915, 10867]"
12352,10269,300.0,"[12352, 10269]"
12352,12270,1.0,"[12352, 13088, 12205, 14278, 19502, 12270]"
12352,19430,19.0,"[12352, 13088, 12205, 17738, 19430]"
12352,19430,90.0,"[12352, 19430]"
12352,11209,231.0,"[12352, 11209]"
12352,16339,293.0,"[12352, 16339]"
12352,19239,1.0,"[12352, 13088, 19915, 10796, 19239]"
12352,15241,15.0,"[12352, 15241]"
12352,18812,30.0,"[12352, 13170, 18812]"
12352,18812,270.0,"[12352, 18812]"
12352,12562,1.0,"[12352, 13088, 19915, 12369, 12562]"
12352,14278,1.0,"[12352, 13088, 12205, 14278]"
12352,11261,1.0,"[12352, 13088, 12205, 14278, 19502, 11261]"
12352,13417,1.0,"[12352, 11209, 13417]"
12352,11189,30.0,"[12352, 13088, 10955, 11189]"
12352,11189,270.0,"[12352, 11189]"
12352,13460,1.0,"[12352, 13088, 12205, 17738, 13460]"
12352,13165,1.0,"[12352, 13088, 12205, 14278, 19502, 13165]"
12352,13073,71.0,"[12352, 13073]"
12352,19134,1.0,"[12352, 13088, 12205, 14278, 19502, 13989, 15686, 19134]"
12352,12868,300.0,"[12352, 12868]"
12352,16887,300.0,"[12352, 16887]"
12352,10901,1.0,"[12352, 10901]"
12352,14736,132.0,"[12352, 14736]"
12352,19502,300.0,"[12352, 19502]"
12352,14053,300.0,"[12352, 14053]"
12352,19500,300.0,"[12352, 19500]"
12352,12940,300.0,"[12352, 12940]"
12352,18110,1.0,"[12352, 13088, 12205, 17738, 18110]"
12352,10568,1.0,"[12352, 13088, 12205, 17738, 18149, 10568]"
12352,10316,82.0,"[12352, 10316]"
12352,15183,1.0,"[12352, 13088, 19915, 15183]"
12352,15651,1.0,"[12352, 13088, 12205, 14278, 19502, 13165, 16108, 15651]"
12352,17223,34.0,"[12352, 17223]"
12352,15848,1.0,"[12352, 13088, 12205, 14278, 19502, 13165, 16108, 13563, 15848]"
12352,17738,23.0,"[12352, 13088, 12205, 17738]"
12352,17738,90.0,"[12352, 17738]"
12352,17282,1.0,"[12352, 13170, 17282]"
12352,13563,300.0,"[12352, 13563]"
